This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"048273","SKYLINE RIDG",-122.1842,37.3133,692,"COOP","10779"
"048351","SONOMA",-122.4622,38.2994,30,"COOP","10807"
"048587","STONY GORGE",-122.5342,39.5861,244,"COOP","10846"
"048758","TAHOE CITY",-120.1428,39.1678,1899,"COOP","10870"
"048917","THREE RIVERS",-118.8619,36.4650,347,"COOP","10897"
"048999","TRACY CARBON",-121.3467,37.6819,23,"COOP","10908"
"049001","TRACY PUMPIN",-121.5828,37.7967,19,"COOP","10909"
"049026","TRINITY RIVE",-122.7947,40.7264,567,"COOP","10913"
"049035","TRONA",-117.3908,35.7636,517,"COOP","10914"
"049040","TRUCKEE-TAHO",-120.1450,39.3181,1798,"COOP","10917"
"049053","TULELAKE",-121.4744,41.9600,1230,"COOP","10923"
"049073","TURLOCK #2",-120.8550,37.5006,35,"COOP","10929"
"049099","TWENTYNINE P",-116.0369,34.1281,602,"COOP","10933"
"049111","TWITCHELL DA",-120.3211,34.9881,177,"COOP","10936"
"049152","U C L A",-118.4428,34.0697,131,"COOP","10947"
"049219","VALLEJO MARI",-122.2342,38.1400,40,"COOP","10959"
"049325","VICTORVILLE",-117.3058,34.5350,871,"COOP","10974"
"049367","VISALIA",-119.2992,36.3283,91,"COOP","10978"
"049378","VISTA 2 NNE",-117.2269,33.2294,155,"COOP","10980"
"049452","WASCO",-119.3531,35.5975,92,"COOP","10995"
"049473","WATSONVILLE",-121.7689,36.9306,29,"COOP","11001"
"049582","WEST POINT",-120.5453,38.3775,846,"COOP","11013"
"049621","WHISKEYTOWN",-122.5281,40.6117,395,"COOP","11025"
"049699","WILLOWS 6 W",-122.3058,39.5231,71,"COOP","11040"
"049742","WINTERS",-121.9683,38.5228,41,"COOP","11047"
"049781","WOODLAND 1 W",-121.7942,38.6828,21,"COOP","11057"
"049785","WOODLAND HLS",-118.5744,34.1819,241,"COOP","11059"
"049866","YREKA",-122.6408,41.7036,800,"COOP","11073"
"050105","AGUILAR 18 W",-104.9503,37.3169,2635,"COOP","11082"
"050109","AKRON 4 E",-103.1417,40.1550,1384,"COOP","11083"
"050128","ALAMOSA 2S",-105.8614,37.4417,2296,"COOP","11087"
"050214","ALTENBERN",-108.3794,39.5008,1731,"COOP","11093"
"050263","ANTERO RESER",-105.8919,38.9933,2719,"COOP","11099"
"050306","ARAPAHOE 12S",-102.1611,38.6842,1248,"COOP","11104"
"050372","ASPEN 1 SW",-106.8361,39.1881,2488,"COOP","11112"
"050754","BLACK CANYON",-107.6869,38.5547,2484,"COOP","11131"
"050797","BLUE MESA LA",-107.1678,38.4667,2316,"COOP","11136"
"050825","BONHAM RESER",-107.8978,39.1036,3002,"COOP","11139"
"050834","BONNY DAM 2N",-102.1183,39.6569,1133,"COOP","11140"
"050909","BRECKENRIDGE",-106.0431,39.4861,2920,"COOP","11153"
"050945","BRIGGSDALE",-104.3283,40.6350,1473,"COOP","11155"
"050950","BRIGHTON 3 S",-104.8361,39.9436,1529,"COOP","11156"
"051060","BUCKHORN MTN",-105.2969,40.6158,2256,"COOP","11160"
"051071","BUENA VISTA",-106.1275,38.8247,2422,"COOP","11161"
"051121","BURLINGTON 4",-102.2781,39.2378,1265,"COOP","11165"
"051179","BYERS 5 ENE",-104.1275,39.7403,1554,"COOP","11169"
"051186","CABIN CREEK",-105.7089,39.6553,3054,"COOP","11170"
"051268","CAMPO 7 S",-102.5550,37.0158,1255,"COOP","11174"
"051294","CANON CITY",-105.2256,38.4600,1636,"COOP","11176"
"051401","CASTLE ROCK",-104.8386,39.3700,1936,"COOP","11181"
"051528","CHEESMAN",-105.2783,39.2203,2097,"COOP","11188"
"051539","CHERAW 1 N",-103.5100,38.1150,1264,"COOP","11189"
"051609","CIMARRON",-107.5592,38.4442,2102,"COOP","11194"
"051660","CLIMAX",-106.1897,39.3672,3442,"COOP","11198"
"051713","COCHETOPA CR",-106.7611,38.4461,2438,"COOP","11202"
"051772","COLORADO NAT",-108.7339,39.1014,1762,"COOP","11206"
"051932","CRAIG 4 SW",-107.5894,40.4506,1963,"COOP","11224"
"051959","CRESTED BUTT",-106.9764,38.8742,2698,"COOP","11230"
"051964","CRESTONE 1 S",-105.6867,37.9867,2473,"COOP","11231"
"051977","CRIPPLE CREE",-105.2003,38.7956,2815,"COOP","11233"
"052184","DEL NORTE 2",-106.3247,37.6742,2437,"COOP","11247"
"052196","DELTA 3E",-108.0278,38.7539,1527,"COOP","11251"
"052223","DENVER WATER",-105.0083,39.7294,1593,"COOP","11256"
"052281","DILLON 1 E",-106.0353,39.6261,2763,"COOP","11260"
"052446","EADS",-102.7808,38.4775,1285,"COOP","11272"
"052494","EASTONVILLE",-104.5997,39.1092,2198,"COOP","11275"
"052631","ELIZABETH 2N",-104.6292,39.3811,2028,"COOP","11293"
"052668","ELLICOTT 7S",-104.3994,38.7403,1749,"COOP","11297"
"052759","ESTES PARK",-105.4858,40.3767,2280,"COOP","11299"
"052790","EVERGREEN",-105.3150,39.6381,2129,"COOP","11302"
"052934","FLATIRON RES",-105.2353,40.3692,1678,"COOP","11311"
"052947","FLEMING 3 SW",-102.8631,40.6425,1297,"COOP","11314"
"052965","FLORISSANT F",-105.2858,38.9139,2573,"COOP","11316"
"053005","FORT COLLINS",-105.1314,40.6147,1525,"COOP","11319"
"053016","FORT LEWIS",-108.0497,37.2342,2316,"COOP","11324"
"053038","FT MORGAN",-103.8156,40.2600,1329,"COOP","11326"
"053116","FRASER",-105.8172,39.9425,2609,"COOP","11332"
"053146","FRUITA 1 W",-108.7556,39.1636,1366,"COOP","11336"
"053246","GATEWAY",-108.9722,38.6825,1387,"COOP","11340"
"053258","GENOA",-103.4958,39.2775,1709,"COOP","11341"
"053261","GEORGETOWN",-105.6967,39.7156,2597,"COOP","11342"
"053307","GLADE PARK 1",-109.0528,38.9539,1946,"COOP","11343"
"053446","GOULD 4SE S.",-106.0056,40.5092,2743,"COOP","11356"
"053489","GRAND JUNCTI",-108.4664,39.0422,1451,"COOP","11362"
"053496","GRAND LAKE 1",-105.8322,40.2669,2658,"COOP","11365"
"053500","GRAND LAKE 6",-105.8667,40.1850,2526,"COOP","11366"
"053530","GRANT",-105.6794,39.4606,2644,"COOP","11368"
"053541","GREAT SAND D",-105.5186,37.7250,2475,"COOP","11371"
"053553","GREELEY UNC",-104.6992,40.4022,1437,"COOP","11375"
"053629","GROSS RESERV",-105.3503,39.9364,2429,"COOP","11381"
"053652","GUFFEY 9SE",-105.3925,38.6867,2717,"COOP","11383"
"053662","GUNNISON 3 S",-106.9664,38.5297,2329,"COOP","11387"
"053867","HAYDEN",-107.2547,40.4928,1963,"COOP","11397"
"053951","HERMIT 7 ESE",-107.1097,37.7717,2758,"COOP","11398"
"054082","HOLYOKE",-102.3006,40.5839,1137,"COOP","11407"
"054254","IGNACIO 8 E",-107.5333,37.0856,2018,"COOP","11417"
"054388","JOHN MARTIN",-102.9297,38.0633,1163,"COOP","11423"
"054444","KARVAL",-103.5428,38.7411,1547,"COOP","11427"
"054452","KASSLER",-105.0953,39.4900,1703,"COOP","11428"
"054538","KIM 15 NNE",-103.3219,37.4536,1570,"COOP","11432"
"054546","KIM 10SSE",-103.2986,37.1150,1615,"COOP","11434"
"054603","KIT CARSON",-102.8031,38.7658,1317,"COOP","11442"
"054606","KIT CARSON 9",-102.7219,38.8867,1330,"COOP","11443"
"054664","KREMMLING",-106.3706,40.0578,2274,"COOP","11445"
"054724","LA JUNTA",-103.5408,37.9856,1278,"COOP","11454"
"054726","LA JUNTA 20",-103.4775,37.7511,1283,"COOP","11455"
"054742","LAKE GEORGE",-105.4733,38.9058,2597,"COOP","11459"
"054770","LAMAR",-102.6306,38.0936,1106,"COOP","11462"
"054834","LAS ANIMAS",-103.2158,38.0642,1186,"COOP","11465"
"054934","LEMON DAM",-107.6556,37.3769,2464,"COOP","11474"
"054945","LEROY 5 WSW",-102.9900,40.5031,1362,"COOP","11475"
"055020","LIMON HASS R",-103.7392,39.0036,1678,"COOP","11480"
"055116","LONGMONT 2 E",-105.0736,40.1589,1509,"COOP","11488"
"055322","MANASSA",-105.9392,37.1742,2344,"COOP","11494"
"055327","MANCOS",-108.3161,37.3350,2113,"COOP","11495"
"055402","MARSTON FILT",-105.0656,39.6211,1710,"COOP","11499"
"055446","MAYBELL",-108.0947,40.5158,1801,"COOP","11505"
"055484","MEEKER 3 W",-107.9608,40.0236,1884,"COOP","11507"
"055531","MESA VERDE N",-108.4883,37.1986,2169,"COOP","11515"
"055706","MONTE VISTA",-106.1872,37.5811,2345,"COOP","11520"
"055722","MONTROSE NO",-107.8792,38.4858,1763,"COOP","11524"
"055795","BEULAH (MPEC",-104.9961,38.0492,2020,"COOP","11534"
"055934","NEW RAYMER 2",-103.8678,40.9319,1579,"COOP","11542"
"055970","NORTHDALE",-109.0108,37.8139,2036,"COOP","11543"
"055984","NORTHGLENN",-105.0133,39.8989,1648,"COOP","11546"
"056013","NORWOOD NO 2",-108.2850,38.1314,2137,"COOP","11549"
"056131","ORDWAY 2 ENE",-103.7244,38.2214,1315,"COOP","11555"
"056266","PALISADE",-108.3506,39.1136,1466,"COOP","11566"
"056320","PARADOX 2N",-108.9492,38.3894,1658,"COOP","11577"
"056520","PLACERVILLE",-108.0514,38.0178,2250,"COOP","11588"
"056765","PUEBLO RESER",-104.7169,38.2597,1480,"COOP","11604"
"056816","RALSTON RESE",-105.2353,39.8297,1798,"COOP","11609"
"056832","RANGELY 1 E",-108.7717,40.0894,1612,"COOP","11611"
"057020","RIDGWAY",-107.7586,38.1403,2195,"COOP","11625"
"057167","ROCKY FORD 2",-103.6933,38.0392,1271,"COOP","11632"
"057296","RUSTIC 9WSW",-105.7106,40.7022,2347,"COOP","11642"
"057309","RUXTON PARK",-104.9742,38.8417,2758,"COOP","11644"
"057317","RYE 1 SW",-104.9483,37.9136,2177,"COOP","11646"
"057337","SAGUACHE",-106.1444,38.0858,2377,"COOP","11648"
"057450","SANTA MARIA",-107.1097,37.8226,2953,"COOP","11659"
"057460","SARGENTS",-106.4236,38.4039,2579,"COOP","11663"
"057510","SEDALIA 4 SS",-104.9522,39.4036,1821,"COOP","11666"
"057515","SEDGWICK 5 S",-102.5161,40.8656,1216,"COOP","11668"
"057582","SHERIDAN LAK",-102.2947,38.4681,1241,"COOP","11674"
"057618","SHOSHONE",-107.2264,39.5717,1807,"COOP","11676"
"057936","STEAMBOAT SP",-106.8233,40.4883,2023,"COOP","11695"
"058022","STRONTIA SPR",-105.1208,39.4344,1780,"COOP","11702"
"058064","SUGARLOAF RE",-106.3714,39.2494,2968,"COOP","11703"
"058157","TACONY 13 SE",-104.0567,38.3422,1488,"COOP","11710"
"058184","TAYLOR PARK",-106.6086,38.8183,2806,"COOP","11712"
"058204","TELLURIDE 4",-107.8733,37.9492,2643,"COOP","11713"
"058429","TRINIDAD",-104.4869,37.1786,1838,"COOP","11718"
"058436","TRINIDAD LAK",-104.5567,37.1503,1923,"COOP","11721"
"058501","TWIN LAKES R",-106.3514,39.0936,2806,"COOP","11726"
"058575","VAIL",-106.3539,39.6395,2519,"COOP","11732"
"058582","VALLECITO DA",-107.5822,37.3842,2332,"COOP","11734"
"058613","VERNON 4E",-102.2458,39.9489,1189,"COOP","11736"
"058690","VIRGINIA DAL",-105.2186,40.9656,2138,"COOP","11739"
"058756","WALDEN",-106.2792,40.7442,2455,"COOP","11742"
"058781","WALSENBURG",-104.7739,37.6256,1875,"COOP","11743"
"058839","WATERDALE",-105.2103,40.4256,1594,"COOP","11745"
"058860","WAVERLY 1W",-106.0317,37.4297,2317,"COOP","11747"
"058931","WESTCLIFFE",-105.4661,38.1311,2396,"COOP","11751"
"058995","WHEAT RIDGE",-105.0731,39.7636,1666,"COOP","11759"
"059096","WILLIAMS FOR",-106.2039,40.0375,2332,"COOP","11766"
"059175","WINTER PARK",-105.7617,39.8903,2775,"COOP","11769"
"059213","WOODROW 6 NN",-103.5678,40.0750,1333,"COOP","11773"
"059275","YELLOW JACKE",-108.7561,37.5206,2107,"COOP","11779"
"059295","YUMA",-102.7208,40.1239,1262,"COOP","11782"
"059297","YUMA 10 NW",-102.8117,40.2094,1253,"COOP","11783"
"060299","BARKHAMSTED",-72.9500,41.9167,201,"COOP","11789"
"060973","BURLINGTON",-72.9333,41.8000,155,"COOP","11800"
"063420","HAMPTON",-72.0550,41.7683,189,"COOP","11822"
"065445","NORFOLK 2 SW",-73.2208,41.9725,408,"COOP","11855"
"065910","NORWICH PUB",-72.0642,41.5269,6,"COOP","11866"
"066655","PUTNAM LAKE",-73.6386,41.0825,91,"COOP","11872"
"067432","SHUTTLE MEAD",-72.8167,41.6500,125,"COOP","11886"
"067958","STAFFORDVILL",-72.2739,42.9975,229,"COOP","11892"
"068138","STORRS",-72.2500,41.8000,198,"COOP","11897"
"068330","THOMASTON DA",-73.0600,41.6931,164,"COOP","11900"
"069388","WEST THOMPSO",-71.9000,41.9500,110,"COOP","11922"
"072730","DOVER",-75.5167,39.2583,1,"COOP","11944"
"075320","LEWES",-75.1389,38.7756,5,"COOP","11953"
"076410","NEWARK UNIV",-75.7514,39.6694,27,"COOP","11960"
"079605","WILMINGTON P",-75.5414,39.7739,82,"COOP","11971"
"080236","ARCHBOLD BIO",-81.3508,27.1819,43,"COOP","11978"
"080414","BAHIA HONDA",-81.2761,24.6589,1,"COOP","11982"
"080478","BARTOW",-81.8433,27.8986,38,"COOP","11983"
"080737","BIG CYPRESS",-80.9958,26.3283,5,"COOP","11993"
"080945","BRADENTON 5",-82.5014,27.4467,6,"COOP","12005"
"081276","CANAL POINT",-80.6256,26.8639,4,"COOP","12018"
"081306","CAPE FLORIDA",-80.1567,25.6719,2,"COOP","12021"
"081641","CLERMONT 9 S",-81.7233,28.4553,40,"COOP","12038"
"082150","DAYTONA BEAC",-81.0139,29.1894,3,"COOP","12063"
"082229","DELAND 1 SSE",-81.3106,29.0181,8,"COOP","12067"
"082298","DEVILS GARDE",-81.1292,26.6033,6,"COOP","12069"
"082418","DRY TORTUGAS",-82.8736,24.6279,3,"COOP","12071"
"083153","FORT GREEN 1",-82.1378,27.5706,34,"COOP","12087"
"083163","FORT LAUDERD",-80.2011,26.1019,5,"COOP","12088"
"083207","FORT PIERCE",-80.3539,27.4622,8,"COOP","12098"
"083209","FORT PIERCE",-80.4036,27.4325,6,"COOP","12099"
"083470","GLEN ST MARY",-82.1856,30.2717,39,"COOP","12109"
"083874","HASTINGS 4NE",-81.4669,29.7517,3,"COOP","12119"
"083909","HIALEAH",-80.2858,25.8175,4,"COOP","12120"
"083986","HILLSBOROUGH",-82.2269,28.1428,16,"COOP","12123"
"084050","HOLLYWOOD",-80.1342,26.0283,3,"COOP","12125"
"084095","HOMESTEAD GE",-80.5500,25.5011,3,"COOP","12128"
"084289","INVERNESS 3",-82.3125,28.8031,12,"COOP","12135"
"084366","JACKSONVILLE",-81.3922,30.2900,3,"COOP","12141"
"084412","JOHN PENNEKA",-80.3492,25.1936,3,"COOP","12147"
"084500","KENANSVILLE",-81.0150,27.8539,20,"COOP","12149"
"084625","KISSIMMEE 2",-81.4183,28.2803,18,"COOP","12156"
"084731","LAKE CITY 2",-82.5942,30.1853,59,"COOP","12164"
"084802","LAKELAND 2",-82.0136,27.9914,42,"COOP","12167"
"085076","LISBON",-81.7864,28.8728,21,"COOP","12174"
"085099","LIVE OAK",-82.9650,30.2889,37,"COOP","12176"
"085184","LOXAHATCHEE",-80.2164,26.4978,6,"COOP","12180"
"085359","MARCO ISLAND",-81.7139,25.9492,3,"COOP","12187"
"085377","MARIANNA 7 N",-85.0306,30.7342,35,"COOP","12190"
"085539","MAYO",-83.1819,30.0564,20,"COOP","12192"
"085612","MELBOURNE WF",-80.6308,28.0958,11,"COOP","12195"
"085895","MOORE HAVEN",-81.0872,26.8400,4,"COOP","12217"
"085973","MOUNTAIN LAK",-81.5928,27.9347,38,"COOP","12219"
"086048","MUSE",-81.5500,26.8567,2,"COOP","12222"
"086065","MYAKKA RIVER",-82.3161,27.2417,6,"COOP","12223"
"086092","NETTLES ISLA",-80.2269,27.2839,4,"COOP","12226"
"086240","NICEVILLE",-86.4919,30.5314,18,"COOP","12229"
"086315","NORTH MIAMI",-80.2158,25.9500,3,"COOP","12232"
"086414","OCALA",-82.0778,29.0803,23,"COOP","12238"
"087025","PERRY",-83.5742,30.0986,14,"COOP","12278"
"087205","PLANT CITY",-82.1422,28.0236,37,"COOP","12286"
"087228","PLYMOUTH 3N",-81.5669,28.7267,19,"COOP","12287"
"087261","PONCE INLET",-80.9150,29.0661,2,"COOP","12291"
"087304","PORT SALERNO",-80.3275,27.0919,4,"COOP","12293"
"087760","ROYAL PALM R",-80.5936,25.3867,2,"COOP","12306"
"087826","ST AUGUSTINE",-81.2917,29.8875,4,"COOP","12309"
"087851","SAINT LEO",-82.2600,28.3378,58,"COOP","12312"
"087982","SANFORD",-81.2686,28.8025,4,"COOP","12320"
"088051","SCOTTSMOOR 2",-80.8814,28.7881,9,"COOP","12324"
"088368","SOUTH BAY 15",-80.6403,26.4700,6,"COOP","12334"
"088620","STUART 4 E",-80.1639,27.2000,4,"COOP","12344"
"088756","TALLAHASSEE",-84.3556,30.3961,17,"COOP","12353"
"088824","TARPON SPRIN",-82.7500,28.1500,2,"COOP","12362"
"088942","TITUSVILLE",-80.8328,28.6297,2,"COOP","12365"
"089120","USHER TOWER",-82.8186,29.4083,10,"COOP","12372"
"089176","VENICE",-82.4364,27.1006,2,"COOP","12373"
"089219","VERO BEACH 4",-80.4031,27.6528,6,"COOP","12378"
"089401","WAUCHULA",-81.7994,27.5478,18,"COOP","12379"
"089566","WEWAHITCHKA",-85.2042,30.1192,13,"COOP","12389"
"089795","WOODRUFF DAM",-84.8742,30.7219,33,"COOP","12392"
"090044","ADAIRSVILLE",-84.8389,34.3417,291,"COOP","12397"
"090236","ALTO 4 SE",-83.5161,34.4417,280,"COOP","12411"
"090253","AMERICUS 3 S",-84.2753,32.0503,149,"COOP","12412"
"090311","APPLING 2 NW",-82.3389,33.5619,113,"COOP","12417"
"090969","BLAIRSVILLE",-83.9444,34.8544,594,"COOP","12452"
"091266","BROOKLET 1 W",-81.6731,32.3750,55,"COOP","12462"
"091500","CAMILLA 3 SE",-84.2036,31.1903,53,"COOP","12474"
"091619","CARNESVILLE",-83.2067,34.4125,264,"COOP","12480"
"091640","CARROLLTON",-85.0806,33.5972,303,"COOP","12481"
"091732","CEDARTOWN",-85.2339,34.0589,239,"COOP","12487"
"091863","CHATSWORTH 2",-84.7650,34.7589,216,"COOP","12493"
"091965","CLARKESVILLE",-83.5247,34.6136,408,"COOP","12498"
"091982","CLAYTON 1 SS",-83.4103,34.8619,584,"COOP","12500"
"092006","CLEVELAND",-83.7683,34.5883,478,"COOP","12503"
"092159","COLUMBUS NO",-84.9397,32.5175,123,"COOP","12508"
"092180","COMMERCE 4 N",-83.4858,34.2633,229,"COOP","12511"
"092266","CORDELE",-83.7758,31.9847,94,"COOP","12516"
"092283","CORNELIA",-83.5286,34.5181,448,"COOP","12517"
"092361","CRISP CO POW",-83.9592,31.8536,75,"COOP","12521"
"092408","CUMMING 1 EN",-84.1222,34.2214,369,"COOP","12523"
"092485","DALLAS 7 NE",-84.7475,33.9881,335,"COOP","12529"
"092517","DANIELSVILLE",-83.3044,34.1175,238,"COOP","12532"
"092753","DORAVILLE 2",-84.2958,33.9358,314,"COOP","12547"
"092844","DUBLIN 2",-82.8997,32.5569,61,"COOP","12553"
"092966","EASTMAN 1 W",-83.2058,32.2003,122,"COOP","12556"
"093060","ELBERTON 2 N",-82.8586,34.1406,165,"COOP","12561"
"093538","FORT STEWART",-81.6289,31.8717,28,"COOP","12583"
"093621","GAINESVILLE",-83.8600,34.3006,357,"COOP","12589"
"093754","GLENNVILLE",-81.9275,31.9336,52,"COOP","12593"
"094133","HARTWELL",-82.9300,34.3519,210,"COOP","12608"
"094170","HAWKINSVILLE",-83.4706,32.2803,83,"COOP","12610"
"094648","JASPER 1 NNW",-84.4592,34.4958,447,"COOP","12629"
"094700","JONESBORO",-84.3544,33.5311,283,"COOP","12637"
"094862","KITE",-82.5414,32.7128,95,"COOP","12641"
"094941","LAFAYETTE 5",-85.3619,34.6483,249,"COOP","12642"
"095204","LINCOLNTON",-82.4667,33.8000,146,"COOP","12655"
"095314","LOUISVILLE 1",-82.3914,33.0125,98,"COOP","12663"
"095331","LUDOWICI",-81.7478,31.7142,33,"COOP","12664"
"095666","MCDONOUGH",-84.0678,33.4522,245,"COOP","12683"
"095863","MIDVILLE EXP",-82.2156,32.8753,85,"COOP","12691"
"095988","MONTICELLO",-83.6975,33.3328,158,"COOP","12704"
"096093","MOUNTAIN CIT",-83.4128,34.9047,1056,"COOP","12710"
"097171","PRIDGEN",-82.9239,31.6953,91,"COOP","12745"
"097528","ROCKY FORD 4",-81.7756,32.6328,46,"COOP","12760"
"097600","ROME",-85.1514,34.2453,201,"COOP","12761"
"097777","SANDERSVILLE",-82.8044,32.9744,137,"COOP","12767"
"097808","SAPELO ISLAN",-81.2811,31.3972,3,"COOP","12768"
"097827","SAUTEE 3 W",-83.7342,34.6647,484,"COOP","12770"
"098418","SUCHES 8NW",-84.1483,34.7514,597,"COOP","12788"
"098436","SUMMERVILLE",-85.3611,34.4708,232,"COOP","12789"
"098661","THOMASTON 2",-84.3175,32.8667,205,"COOP","12803"
"098703","TIFTON",-83.4767,31.4461,97,"COOP","12807"
"098740","TOCCOA",-83.3361,34.5733,308,"COOP","12809"
"098842","TUGALO DAM",-83.3514,34.7117,233,"COOP","12816"
"099124","WARNER ROBIN",-83.6514,32.6358,158,"COOP","12830"
"099194","WAYNESBORO 2",-82.0092,33.0725,82,"COOP","12838"
"099502","WOODBINE",-81.7072,30.9589,5,"COOP","12847"
"100010","ABERDEEN EXP",-112.8253,42.9536,1343,"COOP","12852"
"100218","AMERICAN FAL",-112.8036,42.7986,1375,"COOP","12859"
"100375","ARCO",-113.2989,43.6356,1623,"COOP","12863"
"100470","ASHTON",-111.4522,44.0639,1589,"COOP","12866"
"100667","BAYVIEW MODE",-116.5669,47.9750,632,"COOP","12884"
"100803","BERN",-111.3850,42.3353,1818,"COOP","12887"
"100915","BLACKFOOT FI",-112.3531,43.1969,1367,"COOP","12895"
"101017","BOISE 7 N",-116.2022,43.7383,1184,"COOP","12906"
"101018","BOISE LUCKY",-116.0542,43.5253,866,"COOP","12907"
"101024","BOISE NWS WF",-116.2100,43.5686,871,"COOP","12910"
"101079","BONNERS FERR",-116.3222,48.6958,539,"COOP","12912"
"101363","CABINET GORG",-116.0583,48.0856,689,"COOP","12934"
"101636","CENTERVILLE",-115.8453,43.9592,1353,"COOP","12957"
"101671","CHILLY BARTO",-113.8289,43.9772,1908,"COOP","12960"
"102159","COTTONWOOD 2",-116.3919,46.0336,1202,"COOP","12984"
"102260","CRATERS OF T",-113.5581,43.4650,1797,"COOP","12987"
"102392","DEADWOOD LOD",-115.5817,44.4622,1813,"COOP","12994"
"102577","DIXIE NORTH",-115.4525,45.5694,1750,"COOP","13005"
"102667","DOWNEY",-112.1000,42.4167,1479,"COOP","13011"
"102707","DUBOIS EXPER",-112.2006,44.2436,1661,"COOP","13019"
"102845","DWORSHAK FIS",-116.3217,46.5022,303,"COOP","13023"
"102942","EMMETT 2 E",-116.4664,43.8544,728,"COOP","13032"
"103108","FAIRFIELD RA",-114.7894,43.3428,1544,"COOP","13036"
"103631","GLENNS FERRY",-115.3231,42.9403,752,"COOP","13064"
"103732","GRACE",-111.7497,42.5900,1692,"COOP","13067"
"103964","HAMER 4 NW",-112.2642,43.9664,1460,"COOP","13091"
"104268","HILL CITY 1",-115.0733,43.2994,1554,"COOP","13103"
"104318","HOMEDALE 1 S",-116.9211,43.6058,680,"COOP","13106"
"104384","HOWE",-113.0033,43.7828,1469,"COOP","13113"
"104455","IDAHO FALLS",-112.0097,43.4833,1440,"COOP","13119"
"104456","IDAHO FALLS",-111.7847,43.3456,1776,"COOP","13120"
"104555","INKOM",-112.2270,42.7969,1406,"COOP","13132"
"104598","ISLAND PARK",-111.3714,44.4189,1917,"COOP","13135"
"104670","JEROME",-114.5192,42.7325,1140,"COOP","13137"
"104831","KELLOGG",-116.1267,47.5311,707,"COOP","13144"
"104845","KETCHUM RS",-114.3603,43.6842,1795,"COOP","13148"
"105143","LAVA HOT SPR",-112.0106,42.6214,1401,"COOP","13166"
"105275","LIFTON PUMPI",-111.3139,42.1231,1806,"COOP","13178"
"105462","MACKAY LOST",-113.6317,43.9181,1797,"COOP","13199"
"105678","MASSACRE ROC",-112.9981,42.6681,1279,"COOP","13211"
"105708","MCCALL",-116.1047,44.8872,1532,"COOP","13214"
"105716","MCCAMMON",-112.1919,42.6447,1456,"COOP","13216"
"105980","MINIDOKA DAM",-113.5003,42.6767,1269,"COOP","13226"
"106152","MOSCOW U OF",-116.9608,46.7244,811,"COOP","13238"
"106230","MULLAN",-115.8044,47.4633,1011,"COOP","13243"
"106542","OAKLEY",-113.8981,42.2342,1390,"COOP","13267"
"106844","PARMA EXPERI",-116.9442,43.8022,698,"COOP","13280"
"106891","PAYETTE",-116.9297,44.0772,655,"COOP","13282"
"107210","POCATELLO CI",-112.4444,42.8750,1359,"COOP","13299"
"107301","POTLATCH 3 N",-116.8781,46.9564,792,"COOP","13306"
"107346","PRESTON",-111.8683,42.0933,1463,"COOP","13311"
"107386","PRIEST RIVER",-116.8358,48.3514,725,"COOP","13318"
"107673","RICHFIELD",-114.1581,43.0528,1305,"COOP","13336"
"107689","RIGBY",-111.9124,43.6760,1480,"COOP","13338"
"107706","RIGGINS",-116.3150,45.4239,549,"COOP","13340"
"108022","SAINT ANTHON",-111.7128,43.9694,1509,"COOP","13358"
"108080","SALMON KSRA",-113.9008,45.1875,1198,"COOP","13366"
"108380","SHOSHONE 1 W",-114.4169,42.9383,1204,"COOP","13381"
"108500","SMALL 6N",-112.4094,44.2964,1750,"COOP","13391"
"108676","STANLEY",-114.9314,44.2169,1911,"COOP","13406"
"108818","SUGAR",-111.7500,43.8833,1491,"COOP","13412"
"108928","SWAN FALLS P",-116.3783,43.2436,709,"COOP","13417"
"108937","SWAN VALLEY",-111.2939,43.4447,1681,"COOP","13419"
"109065","TETONIA EXPE",-111.2769,43.8564,1881,"COOP","13423"
"109950","YELLOW PINE",-115.4833,44.9667,1500,"COOP","13461"
"110072","ALEDO",-90.7469,41.1961,219,"COOP","13466"
"110082","ALEXIS 1 SW",-90.5639,41.0639,207,"COOP","13467"
"110140","ALTONA",-90.1644,41.1203,224,"COOP","13470"
"110146","AMBOY",-89.3369,41.7225,230,"COOP","13471"
"110187","ANNA 2 NNE",-89.2344,37.4814,195,"COOP","13472"
